lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"3","486",0.3693985356,0.6572548163,"5","214",740.2780151400,345505,7398255
"3","1797",0.3687412545,2.9710081507,"18","213",745.0599975600,346575,7398055
"3","3117",0.3676347931,0.4963502801,"29","212",753.3870239300,347315,7397955
"3","246",0.3667300921,1.5419550477,"2","211",740.1950073200,345135,7398475
"3","4430",0.3658283426,0.5368111026,"39","210",755.6209716800,347865,7397345
"3","1120",0.3647453184,0.2084043680,"11","209",746.8610229500,345955,7398105
"3","6036",0.3603427491,1.4086130969,"50","208",763.5109863300,348325,7396415
"3","4212",0.3594605518,2.0203721428,"37","207",753.3880004900,347705,7397555
"3","6038",0.3820369298,0.1688431338,"50","222",766.7670288100,348325,7396425
"3","4214",0.3814706203,0.0909772157,"37","221",756.8049926800,347705,7397565
"3","1173",0.3810270874,2.9240177560,"12","220",743.8419799800,346125,7398055
"3","3715",0.3806219688,0.3510378601,"32","219",750.8170166000,347455,7397765
"3","754",0.3804135428,0.1267245922,"8","218",742.1610107400,345805,7398145
"3","2300",0.3782186570,1.1517181173,"21","217",746.8870239300,346815,7398095
"3","2932",0.3764092889,0.3990070377,"27","216",751.4790039100,347165,7398015
"3","5028",0.3705821234,0.6704591509,"44","215",763.4370117200,348145,7396815
"3","6125",0.3983926927,1.2895057403,"51","230",765.3300170900,348415,7396275
"3","245",0.3973733327,0.2606069143,"2","229",740.6790161100,345135,7398485
"3","4429",0.3973020960,0.8536629127,"39","228",758.9169921900,347865,7397355
"3","1364",0.3962092889,0.2490848927,"14","227",744.5980224600,346345,7398055
"3","2754",0.3953482921,0.6814767461,"25","226",750.7189941400,347035,7398045
"3","491",0.3893530111,0.5468517181,"5","225",743.3439941400,345495,7398255
"3","5029",0.3875493806,1.0664995110,"44","224",760.6530151400,348145,7396825
"3","4734",0.3873071357,0.7648377850,"42","223",756.7969970700,347975,7397145
"3","4980",0.0807925686,0.5001416463,"44","46",765.1179809600,348225,7396705
"3","1781",0.0783020770,0.3590966322,"18","45",745.7009887700,346615,7398065
"3","3690",0.0768512063,0.4495263392,"32","44",753.9039917000,347525,7397715
"3","2924",0.0753751717,0.3799818589,"27","43",751.0540161100,347195,7398005
"3","6002",0.0751910333,0.4089229706,"50","42",767.1589965800,348375,7396335
"3","1150",0.0742483714,3.0281834117,"12","41",743.9439697300,346205,7398055
"3","4708",0.0735561906,0.4584164988,"42","40",762.1439819300,348005,7397075
"3","452",0.0726199051,2.1105258077,"5","39",741.3740234400,345605,7398185
"3","4191",0.0943658216,0.9898839877,"37","54",757.1480102500,347765,7397495
"3","1350",0.0942656562,2.2406295463,"14","53",744.6290283200,346395,7398045
"3","4405",0.0936111392,0.0156089353,"39","52",759.9739990200,347905,7397295
"3","6005",0.0914305894,3.3680227093,"50","51",765.6589965800,348365,7396335
"3","2277",0.0913845403,0.3563157602,"21","50",749.9429931600,346915,7398095
"3","454",0.0896342795,0.0834668414,"5","49",745.7589721700,345595,7398185
"3","226",0.0860373005,0.3660085002,"2","48",739.8629760700,345205,7398445
"3","738",0.0846828207,0.1843509723,"8","47",742.3369751000,345855,7398125
"3","6004",0.1115680826,1.4263341409,"50","62",765.7689819300,348365,7396345
"3","4987",0.1109426726,1.6552612435,"44","61",765.2600097700,348225,7396725
"3","459",0.1072394968,0.5238932806,"5","60",744.4780273400,345595,7398195
"3","3693",0.1053031643,0.9360237156,"32","59",751.6179809600,347515,7397715
"3","4709",0.1035002804,0.5869563186,"42","58",761.4940185500,348005,7397085
"3","3105",0.0972841543,1.0078222761,"29","57",750.2869873000,347355,7397935
"3","2734",0.0961102290,0.2365131429,"25","56",747.9130249000,347085,7398035
"3","4982",0.0952945602,1.8045221924,"44","55",765.0969848600,348225,7396715
"3","1782",0.1263408359,0.3055942462,"18","70",748.8140258800,346605,7398065
"3","740",0.1254044877,1.2561978778,"8","69",745.3800048800,345845,7398125
"3","461",0.1252311327,0.0618400139,"5","68",746.4799804700,345595,7398205
"3","2282",0.1194262449,1.2403827616,"21","67",747.1840210000,346905,7398095
"3","4193",0.1189526676,0.3812995095,"37","66",757.5360107400,347755,7397495
"3","4411",0.1179753956,1.8448899249,"39","65",758.6300048800,347895,7397295
"3","228",0.1160445439,1.0209771902,"2","64",737.9279785200,345195,7398445
"3","1154",0.1121166951,2.8518110817,"12","63",743.4489746100,346195,7398055
"3","558",0.0293660477,0.5926031759,"3","14",743.1469726600,345295,7398405
"3","5997",0.0289155013,0.0265740877,"50","13",767.7020263700,348385,7396325
"3","3686",0.0284907543,0.5020348093,"32","12",755.5269775400,347535,7397705
"3","4182",0.0237351147,1.6310358870,"37","11",754.1500244100,347775,7397475
"3","2341",0.0207236543,0.8301825618,"18","10",746.1500244100,346625,7398065
"3","446",0.0189029619,1.4106302621,"5","9",741.0159912100,345635,7398185
"3","6409",0.0176611454,0.0649373027,"51","8",765.2039794900,348435,7396255
"3","4972",0.0166680073,0.2275369343,"44","7",764.9210205100,348235,7396675
"3","735",0.0374023371,0.0911899007,"8","22",742.2260131800,345865,7398125
"3","451",0.0366455070,1.7047064007,"5","21",741.1950073200,345625,7398185
"3","1147",0.0358791231,3.4259430741,"12","20",744.4470214800,346215,7398055
"3","4974",0.0352488976,0.5485898915,"44","19",763.3330078100,348225,7396675
"3","1342",0.0334902902,1.9836733930,"14","18",748.6900024400,346405,7398045
"3","222",0.0324492614,0.3433378547,"2","17",739.9860229500,345215,7398435
"3","4403",0.0314441171,0.6631115592,"39","16",757.0989990200,347905,7397275
"3","2276",0.0303727482,2.2534797276,"21","15",748.7579956100,346925,7398085
"3","3685",0.0535463197,1.5698945942,"32","30",751.9299926800,347525,7397705
"3","5998",0.0528372502,0.9896385818,"50","29",764.4899902300,348375,7396325
"3","4979",0.0501836065,0.1505840576,"44","28",761.6129760700,348225,7396685
"3","2732",0.0494685159,0.3245715071,"25","27",749.7280273400,347095,7398035
"3","4187",0.0487439378,0.0731612873,"37","26",758.6740112300,347765,7397475
"3","2097",0.0413457525,1.7286059234,"17","25",744.2689819300,346455,7398045
"3","2730",0.0404795014,0.4722897763,"22","24",750.5000000000,346945,7398075
"3","4706",0.0404320508,0.3468383656,"42","23",761.9349975600,348015,7397075
"3","4189",0.0715068349,0.4562428234,"37","38",754.2390136700,347765,7397485
"3","1110",0.0685354083,0.6004529585,"11","37",747.1459960900,345995,7398095
"3","4981",0.0656854311,1.1520100619,"44","36",762.8309936500,348225,7396695
"3","2278",0.0634562220,1.1167972708,"21","35",750.8660278300,346915,7398085
"3","4406",0.0626767422,0.0192827046,"39","34",756.1530151400,347905,7397285
"3","3102",0.0606501144,0.5978791600,"29","33",753.6610107400,347355,7397925
"3","224",0.0574904258,1.1898858388,"2","32",742.3599853500,345215,7398445
"3","453",0.0540204335,2.2757704691,"5","31",741.2039794900,345615,7398185
"3","6017",0.1920376354,0.0201791457,"50","110",766.6459960900,348345,7396365
"3","1158",0.1889133790,3.0079600077,"12","109",743.2680053700,346175,7398055
"3","4996",0.1874589743,1.1307986180,"44","108",765.1489868200,348205,7396755
"3","1114",0.1869516573,2.0446423452,"11","107",742.6879882800,345975,7398095
"3","3110",0.1835472133,0.2141962085,"29","106",750.9340210000,347345,7397945
"3","4196",0.1788117202,0.8556765606,"37","105",754.2109985400,347745,7397515
"3","1787",0.1787809616,0.4006154201,"18","104",746.9320068400,346605,7398055
"3","467",0.1779667585,0.3470757327,"5","103",746.7579956100,345565,7398205
"3","3701",0.2044989038,0.5428718559,"32","118",756.1519775400,347495,7397735
"3","4717",0.2043310035,0.1570632870,"42","117",758.7550048800,347995,7397105
"3","4998",0.2023385100,1.5561006717,"44","116",760.8569946300,348195,7396755
"3","4198",0.1999212388,0.6588912279,"37","115",757.8750000000,347745,7397525
"3","2740",0.1962122248,0.6584971372,"25","114",751.9190063500,347075,7398045
"3","469",0.1952771850,0.1296592452,"5","113",746.7919921900,345555,7398205
"3","234",0.1952580474,0.7858715474,"2","112",738.6879882800,345175,7398455
"3","1356",0.1926890193,0.7337013875,"14","111",744.1859741200,346375,7398045
"3","236",0.2208595831,0.9508391155,"2","126",742.0640258800,345175,7398465
"3","741",0.2193764446,1.0980609258,"8","125",742.0629882800,345835,7398135
"3","6118",0.2164806677,0.5622547712,"51","124",765.1669921900,348425,7396265
"3","6020",0.2160074834,0.3599289328,"50","123",763.8330078100,348345,7396375
"3","5003",0.2155534411,0.0276027388,"44","122",762.5009765600,348195,7396765
"3","468",0.2128144413,0.1998356919,"5","121",746.0009765600,345555,7398215
"3","4414",0.2102812616,0.0434877402,"39","120",755.2540283200,347885,7397315
"3","2285",0.2054079285,1.2230429753,"21","119",748.1790161100,346875,7398095
"3","2290",0.2333937336,0.3850954214,"21","134",748.7139892600,346865,7398095
"3","5006",0.2326965308,0.0821800301,"44","133",763.8029785200,348185,7396765
"3","470",0.2324934993,2.0208152459,"5","132",740.5189819300,345545,7398215
"3","1790",0.2320781715,0.9488209434,"18","131",745.9099731400,346595,7398055
"3","3700",0.2289614827,1.4990473025,"32","130",756.1190185500,347485,7397735
"3","1163",0.2274289034,3.0110922946,"12","129",744.5430297900,346165,7398055
"3","2931",0.2249104707,0.1674982996,"27","128",748.7600097700,347175,7398005
"3","4203",0.2245339902,2.1338971324,"37","127",755.1190185500,347735,7397525
"3","4195",0.1368578913,2.3822157215,"37","78",755.1699829100,347755,7397505
"3","3107",0.1341353834,1.4554287728,"29","77",752.7290039100,347345,7397935
"3","6006",0.1333361797,0.6401584989,"50","76",767.3729858400,348365,7396355
"3","3692",0.1331681329,1.3516348204,"32","75",756.3239746100,347505,7397715
"3","292",0.1321217009,0.2515736204,"3","74",739.3790283200,345285,7398405
"3","6116",0.1318969138,0.5947253256,"51","73",765.2000122100,348435,7396265
"3","1109",0.1300345122,0.8924633493,"11","72",746.7659912100,345985,7398095
"3","4989",0.1267853657,0.2711031783,"44","71",765.1599731400,348225,7396735
"3","2284",0.1483034724,0.4684428707,"21","86",746.7379760700,346895,7398095
"3","4413",0.1451925113,0.8779194988,"39","85",758.3179931600,347895,7397305
"3","1349",0.1434938337,1.4577531108,"14","84",744.0930175800,346385,7398045
"3","460",0.1427971121,0.1014692235,"5","83",746.3270263700,345585,7398205
"3","230",0.1420905752,2.1609063372,"2","82",742.1790161100,345195,7398455
"3","4991",0.1418680366,0.4380380242,"44","81",765.3150024400,348215,7396735
"3","4710",0.1407563228,0.3687410277,"42","80",762.0419921900,348005,7397095
"3","718",0.1391460336,1.7298619329,"7","79",741.5050048800,345675,7398175
"3","462",0.1604197229,0.6333324644,"5","94",746.8989868200,345575,7398205
"3","6012",0.1581862973,0.4993942519,"50","93",763.8740234400,348355,7396355
"3","4197",0.1560918677,0.6293594590,"37","92",758.3560180700,347745,7397505
"3","3694",0.1555211408,2.6627373360,"32","91",756.0919799800,347505,7397725
"3","2741",0.1536860220,0.5203077755,"25","90",749.7960205100,347075,7398035
"3","4993",0.1533210768,3.1597794997,"44","89",761.8850097700,348205,7396735
"3","1157",0.1505149168,2.9298865244,"12","88",743.8510131800,346185,7398055
"3","2926",0.1501659012,0.1765730933,"27","87",748.9530029300,347185,7398005
"3","742",0.1767197094,0.5623230711,"8","102",746.0029907200,345845,7398135
"3","4412",0.1767052198,0.1316638335,"39","101",759.7910156200,347895,7397315
"3","2286",0.1762311116,1.1456889575,"21","100",747.2479858400,346885,7398095
"3","3699",0.1760284570,1.4779861594,"32","99",756.1250000000,347495,7397725
"3","4716",0.1715670357,0.2565086548,"42","98",761.5910034200,347995,7397095
"3","6014",0.1694448732,5.3617116115,"50","97",766.8049926800,348355,7396365
"3","4997",0.1692426251,1.6127601755,"44","96",762.0300293000,348205,7396745
"3","229",0.1652467735,0.0410262425,"2","95",740.4489746100,345185,7398455
"2","4640",0.4079017288,0.2117866381,"41","58",762.1979980500,348005,7397345
"2","4334",0.4057208647,0.2948831041,"38","57",762.6129760700,347855,7397035
"2","6452",0.3996240840,0.4169778152,"54","56",771.0250244100,348525,7396095
"2","6349",0.3841341143,0.1344774228,"53","55",773.5939941400,348625,7396305
"2","6453",0.3773062976,1.0740464216,"54","54",771.8079834000,348535,7396095
"2","4630",0.3743221570,2.7345008177,"41","53",762.8140258800,348005,7397355
"2","4326",0.3663261085,2.6941651190,"38","52",763.4660034200,347845,7397035
"2","6348",0.3587928683,0.9273204902,"53","51",773.8469848600,348625,7396315
"2","6357",0.4697337282,0.3016607594,"53","66",772.6480102500,348605,7396295
"2","4341",0.4638299100,0.2427415309,"38","65",763.6550293000,347875,7397035
"2","6460",0.4500545461,0.6636783831,"54","64",771.0529785200,348525,7396115
"2","4643",0.4458707970,0.7633297147,"41","63",761.5339965800,348005,7397335
"2","4339",0.4346504369,1.1917293867,"38","62",762.6270141600,347865,7397035
"2","6356",0.4343688358,0.9422247304,"53","61",772.9030151400,348605,7396305
"2","6454",0.4262526398,0.5628148153,"54","60",771.3720092800,348525,7396105
"2","6350",0.4094803119,0.3341070813,"53","59",773.0659790000,348615,7396305
"2","4349",0.5285388507,2.6156469485,"38","74",764.1550293000,347885,7397045
"2","6468",0.5231268469,1.0500030754,"54","73",770.4439697300,348505,7396125
"2","6365",0.5203360100,0.7964071489,"53","72",771.9970092800,348585,7396295
"2","6462",0.5007447764,1.5571634694,"54","71",770.6760253900,348515,7396125
"2","6358",0.4983178603,2.5669419286,"53","70",772.3319702100,348595,7396295
"2","4342",0.4955516583,0.0039311103,"38","69",763.8880004900,347875,7397045
"2","4646",0.4934813484,0.4677981858,"41","68",761.9019775400,347995,7397335
"2","6461",0.4752743273,1.1765462993,"54","67",770.5709838900,348515,7396115
"2","4355",0.5760573092,0.1304219243,"38","82",764.3809814500,347895,7397035
"2","6470",0.5750289383,0.1782222198,"54","81",770.0520019500,348495,7396135
"2","6369",0.5726376686,0.6121013021,"53","80",771.5570068400,348575,7396285
"2","4652",0.5696627383,1.2366405815,"41","79",762.4470214800,347985,7397325
"2","6469",0.5510337750,0.2017065598,"54","78",770.1699829100,348505,7396135
"2","4352",0.5503165289,4.2381598018,"38","77",764.7719726600,347895,7397045
"2","6366",0.5492808786,0.1638344142,"53","76",771.6300048800,348575,7396295
"2","4651",0.5359965802,0.3067681615,"41","75",761.0839843800,347995,7397325
"2","4614",0.1803472354,0.3452847620,"41","26",761.8250122100,348035,7397375
"2","6432",0.1691162766,0.0913446984,"54","25",772.7670288100,348555,7396035
"2","4298",0.1687389109,3.6325254794,"38","24",768.0050048800,347795,7397015
"2","6325",0.1545741002,0.5206549736,"53","23",776.3150024400,348685,7396335
"2","6430",0.1426084148,0.7490162257,"54","22",772.9249877900,348555,7396025
"2","4294",0.1422049994,2.7086583397,"38","21",769.1820068400,347785,7397015
"2","4611",0.1353683253,2.1811554717,"41","20",763.9869995100,348035,7397385
"2","6326",0.1273582320,1.6085645630,"53","19",776.8150024400,348695,7396335
"2","6334",0.2395012821,0.8168295887,"53","34",775.3389892600,348665,7396325
"2","4302",0.2329510299,0.7940477025,"38","33",766.1259765600,347805,7397025
"2","6437",0.2271504680,0.5432829454,"54","32",772.3510131800,348545,7396045
"2","6332",0.2150951303,0.8571040158,"53","31",775.3709716800,348675,7396325
"2","4617",0.2150148386,2.4239447971,"41","30",762.8770141600,348025,7397375
"2","6434",0.2042316460,0.4163339819,"54","29",772.6959838900,348545,7396035
"2","4301",0.2019037003,0.9089176399,"38","28",766.2760009800,347805,7397015
"2","6333",0.1823724525,0.3183193834,"53","27",775.8179931600,348685,7396325
"2","4310",0.2907210980,0.1888570919,"38","42",763.1099853500,347825,7397025
"2","6341",0.2870885717,0.4353942150,"53","41",775.3189697300,348645,7396325
"2","4621",0.2835997297,1.1347422301,"41","40",762.7169799800,348015,7397365
"2","6442",0.2767670756,0.3790738145,"54","39",772.7399902300,348545,7396065
"2","6339",0.2621835156,1.6085415926,"53","38",775.3029785200,348655,7396325
"2","4306",0.2611054344,2.4007497531,"38","37",765.5750122100,347815,7397025
"2","6438",0.2521647688,0.7490650258,"54","36",772.1110229500,348545,7396055
"2","4622",0.2459763824,0.5460375914,"41","35",763.3250122100,348025,7397365
"2","6446",0.3513038835,0.7491203614,"54","50",772.0609741200,348535,7396085
"2","4322",0.3506433046,3.0468223724,"38","49",763.8090210000,347835,7397035
"2","4629",0.3369857425,0.3176240456,"41","48",762.1589965800,348015,7397355
"2","6347",0.3329464779,0.4934707068,"53","47",773.9860229500,348635,7396315
"2","6445",0.3285186332,2.4131597531,"54","46",771.4949951200,348535,7396075
"2","4321",0.3185122008,1.3507530046,"38","45",764.7760009800,347835,7397025
